app,module,doctype,label_cn,kind,is_submittable,is_child,is_single,autoname,title_field,track_changes,allow_rename,retention_years,data_classification,primary_roles,description,key_indexes,standard_references,domain_group
ione_hrp,HRP Data Metric,HRP Metric Snapshot,HRP指标快照,Log,0,0,0,format:PLT-.YYYY.-.#####,subject,0,0,10,内部,HRP Integration Operator;HRP Data Analyst,数据指标领域的HRP指标快照对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Platform
ione_hrp,HRP Data Metric,HRP Dashboard Definition,HRP驾驶舱Definition,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,数据指标领域的HRP驾驶舱Definition对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP Data Metric,HRP Data Quality Score,HRP数据质量评分,Child,0,1,0,,,0,0,10,内部,HRP Integration Operator;HRP Data Analyst,数据指标领域的HRP数据质量评分对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP AI Provider,HRPAI提供方,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRPAI提供方对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP AI Model,HRPAI模型,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRPAI模型对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP Prompt Template,HRP提示词模板,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRP提示词模板对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP Knowledge Source,HRP知识来源,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRP知识来源对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP Knowledge Chunk,HRP知识切片,Transaction,1,0,0,format:PLT-.YYYY.-.#####,subject,1,0,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRP知识切片对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Platform
ione_hrp,HRP AI,HRP Agent Definition,HRP智能体Definition,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRP智能体Definition对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP Agent Tool Policy,HRP智能体工具策略,Master,0,0,0,format:PLT-.#####,display_name,1,1,10,内部,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRP智能体工具策略对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Platform
ione_hrp,HRP AI,HRP AI Invocation Log,HRPAI调用日志,Log,0,0,0,format:PLT-.YYYY.-.#####,subject,0,0,10,敏感,HRP Integration Operator;HRP Data Analyst,人工智能领域的HRPAI调用日志对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Platform
ione_hrp,HRP Portal,HRP Portal Profile,HRP门户档案,Master,0,0,0,format:POR-.#####,display_name,1,1,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP门户档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Portal
ione_hrp,HRP Portal,HRP Portal Menu,HRP门户菜单,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP门户菜单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Portal,HRP Portal Announcement,HRP门户公告,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP门户公告对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Portal,HRP Portal Delegation,HRP门户委托,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP门户委托对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Portal,HRP Supplier Portal Request,HRP供应商门户申请,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP供应商门户申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Portal
ione_hrp,HRP Portal,HRP Employee Portal Request,HRP员工门户申请,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,敏感,HRP Portal User;HRP Portal Manager,门户领域的HRP员工门户申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Employee,Portal
ione_hrp,HRP Portal,HRP Manager Portal Task,HRP管理者门户任务,Transaction,0,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP管理者门户任务对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Portal,HRP Portal Notification,HRP门户通知,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,门户领域的HRP门户通知对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Service,HRP Service Form,HRP服务表单,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务表单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Service,HRP Service Form Field,HRP服务表单字段,Child,0,1,0,,,0,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务表单字段对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Portal
ione_hrp,HRP Service,HRP Service Submission,HRP服务提交,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务提交对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Service,HRP Service Submission Attachment,HRP服务提交附件,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务提交附件对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Service,HRP Service Feedback,HRP服务反馈,Transaction,1,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务反馈对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
ione_hrp,HRP Service,HRP Service Knowledge Link,HRP服务知识链接,Transaction,0,0,0,format:POR-.YYYY.-.#####,subject,1,0,10,内部,HRP Portal User;HRP Portal Manager,服务目录领域的HRP服务知识链接对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Portal
